"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"3853 Greensburg Pike, Pittsburgh, PA 15221","3853 Greensburg Pike","Pittsburgh","PA",15221,11454753,"https://www.zillow.com/homedetails/3853-Greensburg-Pike-Pittsburgh-PA-15221/11454753_zpid/",TRUE,"SOLD",125000,4,2,1716,40.428967,-79.847145,FALSE,"2020-10-31","SINGLE_FAMILY",0,"sqft",99900
"909 Stevendale Dr, Pittsburgh, PA 15221","909 Stevendale Dr","Pittsburgh","PA",15221,11455495,"https://www.zillow.com/homedetails/909-Stevendale-Dr-Pittsburgh-PA-15221/11455495_zpid/",TRUE,"SOLD",153000,4,2,NA,40.425488,-79.840614,FALSE,"2020-10-30","SINGLE_FAMILY",NA,NA,82300
"700 Cascade Rd, Pittsburgh, PA 15221","700 Cascade Rd","Pittsburgh","PA",15221,11420839,"https://www.zillow.com/homedetails/700-Cascade-Rd-Pittsburgh-PA-15221/11420839_zpid/",TRUE,"SOLD",275000,4,2,1754,40.421986,-79.857086,FALSE,"2020-10-30","SINGLE_FAMILY",5824,"sqft",111000
"30 Roxbury Rd, Pittsburgh, PA 15221","30 Roxbury Rd","Pittsburgh","PA",15221,11421065,"https://www.zillow.com/homedetails/30-Roxbury-Rd-Pittsburgh-PA-15221/11421065_zpid/",NA,"SOLD",85000,4,1.5,1818,40.42104,-79.85891,FALSE,"2020-10-30","SINGLE_FAMILY",8378,"sqft",125500
"4214 Greensburg Pike, Pittsburgh, PA 15221","4214 Greensburg Pike","Pittsburgh","PA",15221,11456116,"https://www.zillow.com/homedetails/4214-Greensburg-Pike-Pittsburgh-PA-15221/11456116_zpid/",TRUE,"SOLD",159900,4,3,2188,40.41997,-79.84163,FALSE,"2020-10-30","SINGLE_FAMILY",0,"sqft",109000
"41 Cross St, Pittsburgh, PA 15221","41 Cross St","Pittsburgh","PA",15221,11421005,"https://www.zillow.com/homedetails/41-Cross-St-Pittsburgh-PA-15221/11421005_zpid/",TRUE,"SOLD",90000,3,1,1178,40.419544,-79.862946,FALSE,"2020-10-30","SINGLE_FAMILY",0,"sqft",46100
"327 Castlegate Rd, Pittsburgh, PA 15221","327 Castlegate Rd","Pittsburgh","PA",15221,11419325,"https://www.zillow.com/homedetails/327-Castlegate-Rd-Pittsburgh-PA-15221/11419325_zpid/",TRUE,"SOLD",160000,4,2,1170,40.426857,-79.86439,FALSE,"2020-10-30","SINGLE_FAMILY",0.396005509641873,"acres",118300
"409 Barnes St, Pittsburgh, PA 15221","409 Barnes St","Pittsburgh","PA",15221,11342831,"https://www.zillow.com/homedetails/409-Barnes-St-Pittsburgh-PA-15221/11342831_zpid/",TRUE,"SOLD",207500,3,2,1436,40.437466,-79.890335,FALSE,"2020-10-29","SINGLE_FAMILY",0,"sqft",53900
"3905 Dowling Ave, Pittsburgh, PA 15221","3905 Dowling Ave","Pittsburgh","PA",15221,11454833,"https://www.zillow.com/homedetails/3905-Dowling-Ave-Pittsburgh-PA-15221/11454833_zpid/",TRUE,"SOLD",146000,3,1,1092,40.428936,-79.84527,FALSE,"2020-10-29","SINGLE_FAMILY",0,"sqft",61000
"1423 Clark St, Pittsburgh, PA 15221","1423 Clark St","Pittsburgh","PA",15221,11379570,"https://www.zillow.com/homedetails/1423-Clark-St-Pittsburgh-PA-15221/11379570_zpid/",NA,"SOLD",15846,2,1,880,40.44432,-79.872574,FALSE,"2020-10-28","SINGLE_FAMILY",2375,"sqft",13900
"2310 Marbury Rd, Pittsburgh, PA 15221","2310 Marbury Rd","Pittsburgh","PA",15221,11418564,"https://www.zillow.com/homedetails/2310-Marbury-Rd-Pittsburgh-PA-15221/11418564_zpid/",TRUE,"SOLD",340000,4,3,NA,40.43842,-79.859085,FALSE,"2020-10-28","SINGLE_FAMILY",NA,NA,152800
"326 Pitt St, Pittsburgh, PA 15221","326 Pitt St","Pittsburgh","PA",15221,119344540,"https://www.zillow.com/homedetails/326-Pitt-St-Pittsburgh-PA-15221/119344540_zpid/",NA,"SOLD",226000,NA,NA,NA,40.439278,-79.89043,FALSE,"2020-10-27","SINGLE_FAMILY",271,"sqft",4100
"550 E End Ave, Pittsburgh, PA 15221","550 E End Ave","Pittsburgh","PA",15221,11341764,"https://www.zillow.com/homedetails/550-E-End-Ave-Pittsburgh-PA-15221/11341764_zpid/",TRUE,"SOLD",242500,4,1,2120,40.441463,-79.89641,FALSE,"2020-10-27","SINGLE_FAMILY",5600,"sqft",186300
"7537 Kensington St, Pittsburgh, PA 15221","7537 Kensington St","Pittsburgh","PA",15221,11341719,"https://www.zillow.com/homedetails/7537-Kensington-St-Pittsburgh-PA-15221/11341719_zpid/",NA,"SOLD",206000,3,1,960,40.442467,-79.8979,FALSE,"2020-10-26","SINGLE_FAMILY",5038,"sqft",120000
"104 Forest Hills Rd, Pittsburgh, PA 15221","104 Forest Hills Rd","Pittsburgh","PA",15221,11418726,"https://www.zillow.com/homedetails/104-Forest-Hills-Rd-Pittsburgh-PA-15221/11418726_zpid/",TRUE,"SOLD",361000,4,4,2736,40.43496,-79.86232,FALSE,"2020-10-26","SINGLE_FAMILY",0,"sqft",245000
"1106 Wood St, Pittsburgh, PA 15221","1106 Wood St","Pittsburgh","PA",15221,11341614,"https://www.zillow.com/homedetails/1106-Wood-St-Pittsburgh-PA-15221/11341614_zpid/",TRUE,"SOLD",155000,NA,0,NA,40.444683,-79.88384,FALSE,"2020-10-23","MULTI_FAMILY",NA,NA,15000
"2123 Laketon Rd, Pittsburgh, PA 15221","2123 Laketon Rd","Pittsburgh","PA",15221,11417132,"https://www.zillow.com/homedetails/2123-Laketon-Rd-Pittsburgh-PA-15221/11417132_zpid/",NA,"SOLD",43000,3,1,1376,40.451862,-79.861664,FALSE,"2020-10-23","SINGLE_FAMILY",2480,"sqft",48000
"326 Pitt St, Pittsburgh, PA 15221","326 Pitt St","Pittsburgh","PA",15221,11342357,"https://www.zillow.com/homedetails/326-Pitt-St-Pittsburgh-PA-15221/11342357_zpid/",TRUE,"SOLD",226000,3,2,1888,40.439278,-79.89043,FALSE,"2020-10-22","SINGLE_FAMILY",2400,"sqft",85300
"Garfield Ave, Pittsburgh, PA 15221","Garfield Ave","Pittsburgh","PA",15221,164615604,"https://www.zillow.com/homedetails/Garfield-Ave-Pittsburgh-PA-15221/164615604_zpid/",NA,"SOLD",13500,NA,NA,NA,40.421482,-79.86503,FALSE,"2020-10-21","SINGLE_FAMILY",4747,"sqft",9400
"429 Atlantic Ave, Pittsburgh, PA 15221","429 Atlantic Ave","Pittsburgh","PA",15221,11455634,"https://www.zillow.com/homedetails/429-Atlantic-Ave-Pittsburgh-PA-15221/11455634_zpid/",TRUE,"SOLD",164800,4,2,1632,40.422234,-79.84868,FALSE,"2020-10-19","SINGLE_FAMILY",0,"sqft",120100
"981 Braddock Rd, Pittsburgh, PA 15221","981 Braddock Rd","Pittsburgh","PA",15221,11418831,"https://www.zillow.com/homedetails/981-Braddock-Rd-Pittsburgh-PA-15221/11418831_zpid/",TRUE,"SOLD",100000,2,1,952,40.434643,-79.854,FALSE,"2020-10-19","SINGLE_FAMILY",0,"sqft",71500
"142 Kings Dale Rd, Pittsburgh, PA 15221","142 Kings Dale Rd","Pittsburgh","PA",15221,11454878,"https://www.zillow.com/homedetails/142-Kings-Dale-Rd-Pittsburgh-PA-15221/11454878_zpid/",TRUE,"SOLD",214500,4,3,1872,40.42918,-79.84154,FALSE,"2020-10-19","SINGLE_FAMILY",0.36831955922865,"acres",155000
"1095 Blackadore St, Pittsburgh, PA 15221","1095 Blackadore St","Pittsburgh","PA",15221,11339631,"https://www.zillow.com/homedetails/1095-Blackadore-St-Pittsburgh-PA-15221/11339631_zpid/",NA,"SOLD",36500,2,1,1152,40.45909,-79.88378,FALSE,"2020-10-19","SINGLE_FAMILY",2625,"sqft",17200
"306 West St, Pittsburgh, PA 15221","306 West St","Pittsburgh","PA",15221,11342421,"https://www.zillow.com/homedetails/306-West-St-Pittsburgh-PA-15221/11342421_zpid/",TRUE,"SOLD",56626,4,2,2800,40.439186,-79.890945,FALSE,"2020-10-19","SINGLE_FAMILY",2178,"sqft",60300
"142 Kingsdale Rd, Pittsburgh, PA 15221","142 Kingsdale Rd","Pittsburgh","PA",15221,2067320297,"https://www.zillow.com/homedetails/142-Kingsdale-Rd-Pittsburgh-PA-15221/2067320297_zpid/",TRUE,"SOLD",214500,4,3,NA,NA,NA,FALSE,"2020-10-16","SINGLE_FAMILY",NA,NA,NA
"312 Marion Ave, Pittsburgh, PA 15221","312 Marion Ave","Pittsburgh","PA",15221,11455883,"https://www.zillow.com/homedetails/312-Marion-Ave-Pittsburgh-PA-15221/11455883_zpid/",TRUE,"SOLD",137000,3,2,NA,40.420933,-79.84639,FALSE,"2020-10-16","SINGLE_FAMILY",NA,NA,93900
"26 Barton Dr, Pittsburgh, PA 15221","26 Barton Dr","Pittsburgh","PA",15221,11418465,"https://www.zillow.com/homedetails/26-Barton-Dr-Pittsburgh-PA-15221/11418465_zpid/",TRUE,"SOLD",155000,4,2,1800,40.4412,-79.860565,FALSE,"2020-10-16","SINGLE_FAMILY",9452.52,"sqft",94000
"326 Woodside Rd, Pittsburgh, PA 15221","326 Woodside Rd","Pittsburgh","PA",15221,11418926,"https://www.zillow.com/homedetails/326-Woodside-Rd-Pittsburgh-PA-15221/11418926_zpid/",TRUE,"SOLD",171000,3,2,NA,40.432774,-79.86051,FALSE,"2020-10-16","SINGLE_FAMILY",NA,NA,103200
"516 Braddock Rd, Pittsburgh, PA 15221","516 Braddock Rd","Pittsburgh","PA",15221,11419430,"https://www.zillow.com/homedetails/516-Braddock-Rd-Pittsburgh-PA-15221/11419430_zpid/",TRUE,"SOLD",179250,3,2,2134,40.427757,-79.85754,FALSE,"2020-10-16","SINGLE_FAMILY",0,"sqft",140000
