"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"533 Peebles St, Pittsburgh, PA 15221","533 Peebles St","Pittsburgh","PA",15221,11342213,"https://www.zillow.com/homedetails/533-Peebles-St-Pittsburgh-PA-15221/11342213_zpid/",TRUE,"SOLD",309000,3,2,1590,40.440178,-79.89428,FALSE,"2022-01-06","SINGLE_FAMILY",4308.084,"sqft",165000
"1026 Savannah Ave, Pittsburgh, PA 15221","1026 Savannah Ave","Pittsburgh","PA",15221,11343126,"https://www.zillow.com/homedetails/1026-Savannah-Ave-Pittsburgh-PA-15221/11343126_zpid/",TRUE,"SOLD",630000,4,3,1869,40.4342,-79.89283,FALSE,"2022-01-05","SINGLE_FAMILY",4800.312,"sqft",421400
"225 Thornberry Dr, Pittsburgh, PA 15221","225 Thornberry Dr","Pittsburgh","PA",15221,2067320964,"https://www.zillow.com/homedetails/225-Thornberry-Dr-Pittsburgh-PA-15221/2067320964_zpid/",TRUE,"SOLD",306150,4,3,2310,NA,NA,FALSE,"2021-12-30","SINGLE_FAMILY",10015.327,"sqft",NA
"2216 Chalfant St, Pittsburgh, PA 15221","2216 Chalfant St","Pittsburgh","PA",15221,11417093,"https://www.zillow.com/homedetails/2216-Chalfant-St-Pittsburgh-PA-15221/11417093_zpid/",TRUE,"SOLD",118500,3,2,1100,40.451958,-79.85921,FALSE,"2021-12-30","SINGLE_FAMILY",6080.976,"sqft",43300
"900 Braddock Rd, Pittsburgh, PA 15221","900 Braddock Rd","Pittsburgh","PA",15221,11419009,"https://www.zillow.com/homedetails/900-Braddock-Rd-Pittsburgh-PA-15221/11419009_zpid/",TRUE,"SOLD",263000,3,1,1184,40.43099,-79.85377,FALSE,"2021-12-30","SINGLE_FAMILY",0.7301,"acres",110700
"313 South Ave, Pittsburgh, PA 15221","313 South Ave","Pittsburgh","PA",15221,11341488,"https://www.zillow.com/homedetails/313-South-Ave-Pittsburgh-PA-15221/11341488_zpid/",TRUE,"SOLD",293000,NA,0,NA,40.4442,-79.891266,FALSE,"2021-12-29","MULTI_FAMILY",NA,NA,75000
"7727 Abbott St, Pittsburgh, PA 15221","7727 Abbott St","Pittsburgh","PA",15221,11341918,"https://www.zillow.com/homedetails/7727-Abbott-St-Pittsburgh-PA-15221/11341918_zpid/",TRUE,"SOLD",140000,2,2,1450,40.441864,-79.89451,FALSE,"2021-12-29","SINGLE_FAMILY",2500.344,"sqft",132000
"400 Hampton Ave, Pittsburgh, PA 15221","400 Hampton Ave","Pittsburgh","PA",15221,11342800,"https://www.zillow.com/homedetails/400-Hampton-Ave-Pittsburgh-PA-15221/11342800_zpid/",TRUE,"SOLD",427000,5,3,NA,40.436466,-79.88911,FALSE,"2021-12-28","SINGLE_FAMILY",NA,NA,216900
"1308 Franklin Ave, Pittsburgh, PA 15221","1308 Franklin Ave","Pittsburgh","PA",15221,11380559,"https://www.zillow.com/homedetails/1308-Franklin-Ave-Pittsburgh-PA-15221/11380559_zpid/",TRUE,"SOLD",25500,3,1,1364,40.438244,-79.87271,FALSE,"2021-12-28","SINGLE_FAMILY",3001.284,"sqft",27100
"2129 Village Dr, Pittsburgh, PA 15221","2129 Village Dr","Pittsburgh","PA",15221,11417035,"https://www.zillow.com/homedetails/2129-Village-Dr-Pittsburgh-PA-15221/11417035_zpid/",TRUE,"SOLD",25500,3,1,1344,40.452274,-79.862564,FALSE,"2021-12-27","SINGLE_FAMILY",3998.808,"sqft",41700
"2015 Kendon Dr E, Pittsburgh, PA 15221","2015 Kendon Dr E","Pittsburgh","PA",15221,11416551,"https://www.zillow.com/homedetails/2015-Kendon-Dr-E-Pittsburgh-PA-15221/11416551_zpid/",TRUE,"SOLD",110000,2,2,993,40.45648,-79.861176,FALSE,"2021-12-22","SINGLE_FAMILY",4456.188,"sqft",69300
"6 Newport Rd, Pittsburgh, PA 15221","6 Newport Rd","Pittsburgh","PA",15221,11419569,"https://www.zillow.com/homedetails/6-Newport-Rd-Pittsburgh-PA-15221/11419569_zpid/",TRUE,"SOLD",285000,3,2,NA,40.42393,-79.862404,FALSE,"2021-12-22","SINGLE_FAMILY",NA,NA,131100
"1559 Marlboro Ave, Pittsburgh, PA 15221","1559 Marlboro Ave","Pittsburgh","PA",15221,11380682,"https://www.zillow.com/homedetails/1559-Marlboro-Ave-Pittsburgh-PA-15221/11380682_zpid/",TRUE,"SOLD",80000,3,1,1428,40.43957,-79.86959,FALSE,"2021-12-21","SINGLE_FAMILY",3001.284,"sqft",46300
"2312 Greensburg Pike, Pittsburgh, PA 15221","2312 Greensburg Pike","Pittsburgh","PA",15221,11418442,"https://www.zillow.com/homedetails/2312-Greensburg-Pike-Pittsburgh-PA-15221/11418442_zpid/",TRUE,"SOLD",264710,3,4,1605,40.441994,-79.85793,FALSE,"2021-12-21","SINGLE_FAMILY",8616.168,"sqft",119100
"934 Lilly Ln, Pittsburgh, PA 15221","934 Lilly Ln","Pittsburgh","PA",15221,11455185,"https://www.zillow.com/homedetails/934-Lilly-Ln-Pittsburgh-PA-15221/11455185_zpid/",TRUE,"SOLD",159900,3,1,1284,40.426113,-79.84042,FALSE,"2021-12-20","SINGLE_FAMILY",0.306473829201102,"acres",86300
"647 Cascade Rd, Pittsburgh, PA 15221","647 Cascade Rd","Pittsburgh","PA",15221,11420812,"https://www.zillow.com/homedetails/647-Cascade-Rd-Pittsburgh-PA-15221/11420812_zpid/",TRUE,"SOLD",285000,3,3,1536,40.42245,-79.85688,FALSE,"2021-12-20","SINGLE_FAMILY",6499.152,"sqft",99700
"515 Filmore Rd, Pittsburgh, PA 15221","515 Filmore Rd","Pittsburgh","PA",15221,11419523,"https://www.zillow.com/homedetails/515-Filmore-Rd-Pittsburgh-PA-15221/11419523_zpid/",TRUE,"SOLD",145000,3,1,1119,40.427353,-79.85135,FALSE,"2021-12-20","SINGLE_FAMILY",0.347979797979798,"acres",70000
"3791 Rural Ct W, Pittsburgh, PA 15221","3791 Rural Ct W","Pittsburgh","PA",15221,11454772,"https://www.zillow.com/homedetails/3791-Rural-Ct-W-Pittsburgh-PA-15221/11454772_zpid/",TRUE,"SOLD",203000,3,1,1176,40.430824,-79.84762,FALSE,"2021-12-20","SINGLE_FAMILY",5571.324,"sqft",79300
"538 Midland St, Pittsburgh, PA 15221","538 Midland St","Pittsburgh","PA",15221,11381082,"https://www.zillow.com/homedetails/538-Midland-St-Pittsburgh-PA-15221/11381082_zpid/",TRUE,"SOLD",45000,2,1,1200,40.43717,-79.87203,FALSE,"2021-12-17","SINGLE_FAMILY",2326.104,"sqft",12400
"1319 Everett St, Pittsburgh, PA 15221","1319 Everett St","Pittsburgh","PA",15221,11379618,"https://www.zillow.com/homedetails/1319-Everett-St-Pittsburgh-PA-15221/11379618_zpid/",TRUE,"SOLD",20000,3,2,2820,40.443104,-79.871826,FALSE,"2021-12-17","SINGLE_FAMILY",6615,"sqft",49700
"2090 Calistoga Pl, Pittsburgh, PA 15221","2090 Calistoga Pl","Pittsburgh","PA",15221,11378260,"https://www.zillow.com/homedetails/2090-Calistoga-Pl-Pittsburgh-PA-15221/11378260_zpid/",TRUE,"SOLD",170000,3,2,1400,40.451946,-79.87274,FALSE,"2021-12-16","SINGLE_FAMILY",9252.144,"sqft",58300
