"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"714 Graphic St, Pittsburgh, PA 15217","714 Graphic St","Pittsburgh","PA",15217,11540409,"https://www.zillow.com/homedetails/714-Graphic-St-Pittsburgh-PA-15217/11540409_zpid/",TRUE,"SOLD",230000,2,2,1380,40.42595,-79.93612,FALSE,"2020-03-31","SINGLE_FAMILY",0,"sqft",103400
"1629 Overton Ln, Pittsburgh, PA 15217","1629 Overton Ln","Pittsburgh","PA",15217,164523273,"https://www.zillow.com/homedetails/1629-Overton-Ln-Pittsburgh-PA-15217/164523273_zpid/",TRUE,"SOLD",555000,3,4,2328,40.418232,-79.91923,FALSE,"2020-03-27","TOWNHOUSE",0,"sqft",408000
"2619 Mount Royal Rd, Pittsburgh, PA 15217","2619 Mount Royal Rd","Pittsburgh","PA",15217,11289789,"https://www.zillow.com/homedetails/2619-Mount-Royal-Rd-Pittsburgh-PA-15217/11289789_zpid/",TRUE,"SOLD",255000,3,2,1505,40.427437,-79.914276,FALSE,"2020-03-27","SINGLE_FAMILY",0,"sqft",193000
"1004 Mirror St, Pittsburgh, PA 15217","1004 Mirror St","Pittsburgh","PA",15217,11635710,"https://www.zillow.com/homedetails/1004-Mirror-St-Pittsburgh-PA-15217/11635710_zpid/",TRUE,"SOLD",179000,3,1,1160,40.42646,-79.93074,FALSE,"2020-03-27","TOWNHOUSE",0,"sqft",86400
"784 Hazelwood Ave, Pittsburgh, PA 15217","784 Hazelwood Ave","Pittsburgh","PA",15217,11639895,"https://www.zillow.com/homedetails/784-Hazelwood-Ave-Pittsburgh-PA-15217/11639895_zpid/",TRUE,"SOLD",189700,3,1,1344,40.419563,-79.92984,FALSE,"2020-03-20","TOWNHOUSE",0,"sqft",56900
"3963 Boulevard Dr, Pittsburgh, PA 15217","3963 Boulevard Dr","Pittsburgh","PA",15217,11539849,"https://www.zillow.com/homedetails/3963-Boulevard-Dr-Pittsburgh-PA-15217/11539849_zpid/",TRUE,"SOLD",330000,4,3,1700,40.427174,-79.93529,FALSE,"2020-03-20","SINGLE_FAMILY",0,"sqft",128300
"6306 Caton St, Pittsburgh, PA 15217","6306 Caton St","Pittsburgh","PA",15217,11636541,"https://www.zillow.com/homedetails/6306-Caton-St-Pittsburgh-PA-15217/11636541_zpid/",TRUE,"SOLD",183000,3,2,1350,40.42368,-79.923676,FALSE,"2020-03-20","SINGLE_FAMILY",0,"sqft",164100
"650 Loretta St, Pittsburgh, PA 15217","650 Loretta St","Pittsburgh","PA",15217,11545350,"https://www.zillow.com/homedetails/650-Loretta-St-Pittsburgh-PA-15217/11545350_zpid/",NA,"SOLD",100000,4,1.5,1690,40.420937,-79.93442,FALSE,"2020-03-19","MULTI_FAMILY",3116,"sqft",104100
"4324 McCaslin St, Pittsburgh, PA 15217","4324 McCaslin St","Pittsburgh","PA",15217,11545128,"https://www.zillow.com/homedetails/4324-McCaslin-St-Pittsburgh-PA-15217/11545128_zpid/",TRUE,"SOLD",125000,3,1.5,1084,40.42057,-79.93779,FALSE,"2020-03-17","SINGLE_FAMILY",4389,"sqft",118700
"5454 Pocusset St, Pittsburgh, PA 15217","5454 Pocusset St","Pittsburgh","PA",15217,11635261,"https://www.zillow.com/homedetails/5454-Pocusset-St-Pittsburgh-PA-15217/11635261_zpid/",TRUE,"SOLD",312000,3,3,1650,40.430542,-79.93113,FALSE,"2020-03-16","TOWNHOUSE",0,"sqft",141100
