"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"1023 E End Ave, Pittsburgh, PA 15221","1023 E End Ave","Pittsburgh","PA",15221,11343134,"https://www.zillow.com/homedetails/1023-E-End-Ave-Pittsburgh-PA-15221/11343134_zpid/",TRUE,"SOLD",369900,4,2,NA,40.434093,-79.89333,FALSE,"2021-03-23","SINGLE_FAMILY",NA,NA,204700
"2088 Chalfant St, Pittsburgh, PA 15221","2088 Chalfant St","Pittsburgh","PA",15221,11417109,"https://www.zillow.com/homedetails/2088-Chalfant-St-Pittsburgh-PA-15221/11417109_zpid/",NA,"SOLD",23800,3,1.5,1232,40.450775,-79.8606,FALSE,"2021-03-23","SINGLE_FAMILY",4800,"sqft",64600
"921 Elizabeth St, Pittsburgh, PA 15221","921 Elizabeth St","Pittsburgh","PA",15221,11455159,"https://www.zillow.com/homedetails/921-Elizabeth-St-Pittsburgh-PA-15221/11455159_zpid/",TRUE,"SOLD",125000,3,2,NA,40.42725,-79.83975,FALSE,"2021-03-18","SINGLE_FAMILY",NA,NA,86700
"130 Sumner Ave, Pittsburgh, PA 15221","130 Sumner Ave","Pittsburgh","PA",15221,2067320569,"https://www.zillow.com/homedetails/130-Sumner-Ave-Pittsburgh-PA-15221/2067320569_zpid/",TRUE,"SOLD",149600,3,2,NA,40.41831,-79.8449,FALSE,"2021-03-16","SINGLE_FAMILY",NA,NA,NA
"145 Legrande Dr, Pittsburgh, PA 15221","145 Legrande Dr","Pittsburgh","PA",15221,11456650,"https://www.zillow.com/homedetails/145-Legrande-Dr-Pittsburgh-PA-15221/11456650_zpid/",TRUE,"SOLD",176200,3,2,1344,40.414257,-79.840485,FALSE,"2021-03-16","SINGLE_FAMILY",0,"sqft",96000
"2055 Chalfant St, Pittsburgh, PA 15221","2055 Chalfant St","Pittsburgh","PA",15221,11417187,"https://www.zillow.com/homedetails/2055-Chalfant-St-Pittsburgh-PA-15221/11417187_zpid/",TRUE,"SOLD",69900,3,3,1548,40.450333,-79.861534,FALSE,"2021-03-16","SINGLE_FAMILY",4500,"sqft",59000
"922 E End Ave, Pittsburgh, PA 15221","922 E End Ave","Pittsburgh","PA",15221,11343162,"https://www.zillow.com/homedetails/922-E-End-Ave-Pittsburgh-PA-15221/11343162_zpid/",TRUE,"SOLD",355000,3,2,1984,40.435364,-79.89491,FALSE,"2021-03-15","SINGLE_FAMILY",0,"sqft",229900
"1043 S Trenton Ave, Pittsburgh, PA 15221","1043 S Trenton Ave","Pittsburgh","PA",15221,11343341,"https://www.zillow.com/homedetails/1043-S-Trenton-Ave-Pittsburgh-PA-15221/11343341_zpid/",TRUE,"SOLD",312000,NA,0,NA,40.43487,-79.89011,FALSE,"2021-03-15","MULTI_FAMILY",NA,NA,162600
"623 Barclay Ave, Pittsburgh, PA 15221","623 Barclay Ave","Pittsburgh","PA",15221,11456071,"https://www.zillow.com/homedetails/623-Barclay-Ave-Pittsburgh-PA-15221/11456071_zpid/",TRUE,"SOLD",162500,3,1,1238,40.419163,-79.84221,FALSE,"2021-03-15","SINGLE_FAMILY",3301.848,"sqft",72800
"3936 Greensburg Pike, Pittsburgh, PA 15221","3936 Greensburg Pike","Pittsburgh","PA",15221,11454957,"https://www.zillow.com/homedetails/3936-Greensburg-Pike-Pittsburgh-PA-15221/11454957_zpid/",TRUE,"SOLD",69000,3,2,NA,40.427345,-79.84647,FALSE,"2021-03-12","SINGLE_FAMILY",NA,NA,87400
