"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"4311 Glen Lytle Rd, Pittsburgh, PA 15217","4311 Glen Lytle Rd","Pittsburgh","PA",15217,11545100,"https://www.zillow.com/homedetails/4311-Glen-Lytle-Rd-Pittsburgh-PA-15217/11545100_zpid/",TRUE,"SOLD",300000,3,2,1200,40.420517,-79.93831,FALSE,"2021-09-28","SINGLE_FAMILY",4586.868,"sqft",129900
"729 Loretta St, Pittsburgh, PA 15217","729 Loretta St","Pittsburgh","PA",15217,11639390,"https://www.zillow.com/homedetails/729-Loretta-St-Pittsburgh-PA-15217/11639390_zpid/",TRUE,"SOLD",222000,3,2,1949,40.42154,-79.93244,FALSE,"2021-09-27","SINGLE_FAMILY",5401.44,"sqft",146000
"1296 Denniston St, Pittsburgh, PA 15217","1296 Denniston St","Pittsburgh","PA",15217,11629546,"https://www.zillow.com/homedetails/1296-Denniston-St-Pittsburgh-PA-15217/11629546_zpid/",TRUE,"SOLD",775000,2,3,1696,40.44617,-79.92018,FALSE,"2021-09-24","SINGLE_FAMILY",8001.972,"sqft",230100
"3022 Shady Ave, Pittsburgh, PA 15217","3022 Shady Ave","Pittsburgh","PA",15217,11636575,"https://www.zillow.com/homedetails/3022-Shady-Ave-Pittsburgh-PA-15217/11636575_zpid/",TRUE,"SOLD",435000,4,3,1472,40.424572,-79.9242,FALSE,"2021-09-23","SINGLE_FAMILY",3563.208,"sqft",243600
"38 Exeter St, Pittsburgh, PA 15217","38 Exeter St","Pittsburgh","PA",15217,11639820,"https://www.zillow.com/homedetails/38-Exeter-St-Pittsburgh-PA-15217/11639820_zpid/",TRUE,"SOLD",250000,5,2,NA,40.42044,-79.9319,FALSE,"2021-09-21","SINGLE_FAMILY",NA,NA,40000
"1207 Malvern Ave, Pittsburgh, PA 15217","1207 Malvern Ave","Pittsburgh","PA",15217,11529784,"https://www.zillow.com/homedetails/1207-Malvern-Ave-Pittsburgh-PA-15217/11529784_zpid/",TRUE,"SOLD",830000,5,4,2168,40.443222,-79.93531,FALSE,"2021-09-20","SINGLE_FAMILY",7500,"sqft",475000
"2622 Mount Royal Rd, Pittsburgh, PA 15217","2622 Mount Royal Rd","Pittsburgh","PA",15217,11289853,"https://www.zillow.com/homedetails/2622-Mount-Royal-Rd-Pittsburgh-PA-15217/11289853_zpid/",TRUE,"SOLD",250000,4,2,1456,40.427494,-79.91469,FALSE,"2021-09-17","SINGLE_FAMILY",4360.356,"sqft",177000
"6324 Alderson St, Pittsburgh, PA 15217","6324 Alderson St","Pittsburgh","PA",15217,11635928,"https://www.zillow.com/homedetails/6324-Alderson-St-Pittsburgh-PA-15217/11635928_zpid/",TRUE,"SOLD",480000,4,3,2214,40.42792,-79.92121,FALSE,"2021-09-17","SINGLE_FAMILY",6250.86,"sqft",265000
"6580 Rosemoor St, Pittsburgh, PA 15217","6580 Rosemoor St","Pittsburgh","PA",15217,11639640,"https://www.zillow.com/homedetails/6580-Rosemoor-St-Pittsburgh-PA-15217/11639640_zpid/",TRUE,"SOLD",362000,4,3,1737,40.42251,-79.92098,FALSE,"2021-09-17","SINGLE_FAMILY",3419.46,"sqft",195300
"616 Montclair St, Pittsburgh, PA 15217","616 Montclair St","Pittsburgh","PA",15217,2102268176,"https://www.zillow.com/homedetails/616-Montclair-St-Pittsburgh-PA-15217/2102268176_zpid/",TRUE,"SOLD",400000,NA,0,NA,40.420036,-79.93543,FALSE,"2021-09-14","MULTI_FAMILY",NA,NA,NA
"4266 Glen Lytle Rd, Pittsburgh, PA 15217","4266 Glen Lytle Rd","Pittsburgh","PA",15217,11544632,"https://www.zillow.com/homedetails/4266-Glen-Lytle-Rd-Pittsburgh-PA-15217/11544632_zpid/",TRUE,"SOLD",244000,3,1,1135,40.422276,-79.938194,FALSE,"2021-09-14","SINGLE_FAMILY",6250.86,"sqft",106400
"1558 Overton Ln, Pittsburgh, PA 15217","1558 Overton Ln","Pittsburgh","PA",15217,92380268,"https://www.zillow.com/homedetails/1558-Overton-Ln-Pittsburgh-PA-15217/92380268_zpid/",TRUE,"SOLD",590000,2,3,NA,40.418613,-79.917786,FALSE,"2021-09-10","SINGLE_FAMILY",NA,NA,285900
"5833 Northumberland St, Pittsburgh, PA 15217","5833 Northumberland St","Pittsburgh","PA",15217,11630788,"https://www.zillow.com/homedetails/5833-Northumberland-St-Pittsburgh-PA-15217/11630788_zpid/",TRUE,"SOLD",566000,6,4,2463,40.441902,-79.92218,FALSE,"2021-09-10","SINGLE_FAMILY",8350.452,"sqft",378200
"2205 Shady Ave, Pittsburgh, PA 15217","2205 Shady Ave","Pittsburgh","PA",15217,11632273,"https://www.zillow.com/homedetails/2205-Shady-Ave-Pittsburgh-PA-15217/11632273_zpid/",TRUE,"SOLD",350000,4,3,NA,40.43337,-79.91812,FALSE,"2021-09-10","SINGLE_FAMILY",NA,NA,211800
"6355 Alderson St, Pittsburgh, PA 15217","6355 Alderson St","Pittsburgh","PA",15217,11636044,"https://www.zillow.com/homedetails/6355-Alderson-St-Pittsburgh-PA-15217/11636044_zpid/",TRUE,"SOLD",315000,3,1,1362,40.4281,-79.91989,FALSE,"2021-09-10","SINGLE_FAMILY",2980,"sqft",127500
