"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"129 Anita Ave, Pittsburgh, PA 15217","129 Anita Ave","Pittsburgh","PA",15217,11289904,"https://www.zillow.com/homedetails/129-Anita-Ave-Pittsburgh-PA-15217/11289904_zpid/",NA,"SOLD",250000,3,2,1938,40.425713,-79.91549,FALSE,"2019-11-06","SINGLE_FAMILY",3998,"sqft",190900
"1353 Denniston St, Pittsburgh, PA 15217","1353 Denniston St","Pittsburgh","PA",15217,11630073,"https://www.zillow.com/homedetails/1353-Denniston-St-Pittsburgh-PA-15217/11630073_zpid/",TRUE,"SOLD",220000,3,1.5,1100,40.44454,-79.91911,FALSE,"2019-11-06","TOWNHOUSE",2042,"sqft",120400
"5856 Darlington Rd, Pittsburgh, PA 15217","5856 Darlington Rd","Pittsburgh","PA",15217,11631490,"https://www.zillow.com/homedetails/5856-Darlington-Rd-Pittsburgh-PA-15217/11631490_zpid/",TRUE,"SOLD",500000,NA,0,3878,40.436787,-79.92075,FALSE,"2019-11-05","MULTI_FAMILY",6503,"sqft",431000
"5718-5720 Beacon St, Pittsburgh, PA 15217","5718-5720 Beacon St","Pittsburgh","PA",15217,11632177,"https://www.zillow.com/homedetails/5718-5720-Beacon-St-Pittsburgh-PA-15217/11632177_zpid/",NA,"SOLD",250000,4,2,2992,40.434334,-79.9239,FALSE,"2019-11-04","MULTI_FAMILY",5076,"sqft",304500
"4307 Kish Way, Pittsburgh, PA 15217","4307 Kish Way","Pittsburgh","PA",15217,11545339,"https://www.zillow.com/homedetails/4307-Kish-Way-Pittsburgh-PA-15217/11545339_zpid/",TRUE,"SOLD",151000,2,1.5,1200,40.420925,-79.93582,FALSE,"2019-11-01","TOWNHOUSE",0.534297520661157,"acres",104200
"2830 Beechwood Blvd, Pittsburgh, PA 15217","2830 Beechwood Blvd","Pittsburgh","PA",15217,11636629,"https://www.zillow.com/homedetails/2830-Beechwood-Blvd-Pittsburgh-PA-15217/11636629_zpid/",TRUE,"SOLD",518000,5,3,1886,40.42407,-79.92056,FALSE,"2019-11-01","SINGLE_FAMILY",4538,"sqft",442200
"1407 Wightman St, Pittsburgh, PA 15217","1407 Wightman St","Pittsburgh","PA",15217,11630703,"https://www.zillow.com/homedetails/1407-Wightman-St-Pittsburgh-PA-15217/11630703_zpid/",NA,"SOLD",1407600,6,3,3078,40.442707,-79.92749,FALSE,"2019-10-30","MULTI_FAMILY",5550,"sqft",288000
"1724 Wightman St, Pittsburgh, PA 15217","1724 Wightman St","Pittsburgh","PA",15217,11631427,"https://www.zillow.com/homedetails/1724-Wightman-St-Pittsburgh-PA-15217/11631427_zpid/",NA,"SOLD",1407600,3,3,3599,40.437286,-79.92813,FALSE,"2019-10-30","MULTI_FAMILY",5290,"sqft",288000
"1307 Beechwood Blvd, Pittsburgh, PA 15217","1307 Beechwood Blvd","Pittsburgh","PA",15217,11629636,"https://www.zillow.com/homedetails/1307-Beechwood-Blvd-Pittsburgh-PA-15217/11629636_zpid/",TRUE,"SOLD",993000,6,5,4275,40.446014,-79.91785,FALSE,"2019-10-30","SINGLE_FAMILY",8054,"sqft",856000
"5715 Northumberland St, Pittsburgh, PA 15217","5715 Northumberland St","Pittsburgh","PA",15217,11630615,"https://www.zillow.com/homedetails/5715-Northumberland-St-Pittsburgh-PA-15217/11630615_zpid/",TRUE,"SOLD",572500,5,4,3051,40.44152,-79.92488,FALSE,"2019-10-25","SINGLE_FAMILY",5366,"sqft",308900
"4247 McCaslin St, Pittsburgh, PA 15217","4247 McCaslin St","Pittsburgh","PA",15217,11544844,"https://www.zillow.com/homedetails/4247-McCaslin-St-Pittsburgh-PA-15217/11544844_zpid/",TRUE,"SOLD",274900,3,3,1489,40.422703,-79.93635,FALSE,"2019-10-24","SINGLE_FAMILY",0.277984389348026,"acres",140900
"1006 Flemington St, Pittsburgh, PA 15217","1006 Flemington St","Pittsburgh","PA",15217,11635645,"https://www.zillow.com/homedetails/1006-Flemington-St-Pittsburgh-PA-15217/11635645_zpid/",TRUE,"SOLD",106100,3,1.5,1218,40.427097,-79.930435,FALSE,"2019-10-23","SINGLE_FAMILY",3480,"sqft",80500
"6434 Lilac St, Pittsburgh, PA 15217","6434 Lilac St","Pittsburgh","PA",15217,11639523,"https://www.zillow.com/homedetails/6434-Lilac-St-Pittsburgh-PA-15217/11639523_zpid/",TRUE,"SOLD",232500,3,2,1444,40.423035,-79.924545,FALSE,"2019-10-22","SINGLE_FAMILY",3920,"sqft",184900
"5709 Woodmont St, Pittsburgh, PA 15217","5709 Woodmont St","Pittsburgh","PA",15217,11630660,"https://www.zillow.com/homedetails/5709-Woodmont-St-Pittsburgh-PA-15217/11630660_zpid/",TRUE,"SOLD",475000,6,4,4461,40.44233,-79.92524,FALSE,"2019-10-22","SINGLE_FAMILY",8450,"sqft",408100
"5816 Phillips Ave, Pittsburgh, PA 15217","5816 Phillips Ave","Pittsburgh","PA",15217,11634928,"https://www.zillow.com/homedetails/5816-Phillips-Ave-Pittsburgh-PA-15217/11634928_zpid/",TRUE,"SOLD",263500,3,2,1362,40.432125,-79.92244,FALSE,"2019-10-22","SINGLE_FAMILY",2848,"sqft",152600
"6629 Northumberland St, Pittsburgh, PA 15217","6629 Northumberland St","Pittsburgh","PA",15217,11288387,"https://www.zillow.com/homedetails/6629-Northumberland-St-Pittsburgh-PA-15217/11288387_zpid/",TRUE,"SOLD",490250,5,3,2414,40.443115,-79.913826,FALSE,"2019-10-21","SINGLE_FAMILY",9600,"sqft",422600
"5406 Hobart St, Pittsburgh, PA 15217","5406 Hobart St","Pittsburgh","PA",15217,11634682,"https://www.zillow.com/homedetails/5406-Hobart-St-Pittsburgh-PA-15217/11634682_zpid/",NA,"SOLD",550000,3,3,2622,40.431847,-79.93206,FALSE,"2019-10-21","SINGLE_FAMILY",9875,"sqft",474100
"4213 Millington Rd, Pittsburgh, PA 15217","4213 Millington Rd","Pittsburgh","PA",15217,11544778,"https://www.zillow.com/homedetails/4213-Millington-Rd-Pittsburgh-PA-15217/11544778_zpid/",TRUE,"SOLD",157217,2,1,1080,40.42138,-79.9354,FALSE,"2019-10-16","TOWNHOUSE",2408,"sqft",78000
"1771 Parkview Blvd, Pittsburgh, PA 15217","1771 Parkview Blvd","Pittsburgh","PA",15217,164712887,"https://www.zillow.com/homedetails/1771-Parkview-Blvd-Pittsburgh-PA-15217/164712887_zpid/",NA,"SOLD",535000,3,3,2838,40.41606,-79.92126,FALSE,"2019-10-16","TOWNHOUSE",2067,"sqft",403400
"4009 Beechwood Blvd, Pittsburgh, PA 15217","4009 Beechwood Blvd","Pittsburgh","PA",15217,11539904,"https://www.zillow.com/homedetails/4009-Beechwood-Blvd-Pittsburgh-PA-15217/11539904_zpid/",TRUE,"SOLD",205000,3,2,1325,40.42704,-79.93663,FALSE,"2019-10-15","SINGLE_FAMILY",3240,"sqft",101700
"300 Anita Ave, Pittsburgh, PA 15217","300 Anita Ave","Pittsburgh","PA",15217,104362971,"https://www.zillow.com/homedetails/300-Anita-Ave-Pittsburgh-PA-15217/104362971_zpid/",TRUE,"SOLD",925000,4,5,5000,40.42368,-79.91756,FALSE,"2019-10-11","SINGLE_FAMILY",9570,"sqft",797400
"3502-3504 Beechwood Blvd, Pittsburgh, PA 15217","3502-3504 Beechwood Blvd","Pittsburgh","PA",15217,164522542,"https://www.zillow.com/homedetails/3502-3504-Beechwood-Blvd-Pittsburgh-PA-15217/164522542_zpid/",NA,"SOLD",190000,4,2,2850,40.42292,-79.92725,FALSE,"2019-10-11","MULTI_FAMILY",6465,"sqft",155900
"4289 Glen Lytle Rd, Pittsburgh, PA 15217","4289 Glen Lytle Rd","Pittsburgh","PA",15217,11544648,"https://www.zillow.com/homedetails/4289-Glen-Lytle-Rd-Pittsburgh-PA-15217/11544648_zpid/",TRUE,"SOLD",187000,2,2,1093,40.421417,-79.93812,FALSE,"2019-10-11","SINGLE_FAMILY",3232,"sqft",117100
"6333 Alderson St, Pittsburgh, PA 15217","6333 Alderson St","Pittsburgh","PA",15217,11635940,"https://www.zillow.com/homedetails/6333-Alderson-St-Pittsburgh-PA-15217/11635940_zpid/",TRUE,"SOLD",350000,4,2,1710,40.42832,-79.9207,FALSE,"2019-10-07","SINGLE_FAMILY",4320,"sqft",191800
"5832 Phillips Ave, Pittsburgh, PA 15217","5832 Phillips Ave","Pittsburgh","PA",15217,11634932,"https://www.zillow.com/homedetails/5832-Phillips-Ave-Pittsburgh-PA-15217/11634932_zpid/",TRUE,"SOLD",440000,NA,0,2723,40.432114,-79.92189,FALSE,"2019-10-04","MULTI_FAMILY",4129,"sqft",245000
"1538 S Negley Ave, Pittsburgh, PA 15217","1538 S Negley Ave","Pittsburgh","PA",15217,11631093,"https://www.zillow.com/homedetails/1538-S-Negley-Ave-Pittsburgh-PA-15217/11631093_zpid/",TRUE,"SOLD",477000,3,3,1711,40.440144,-79.92565,FALSE,"2019-10-03","SINGLE_FAMILY",5693,"sqft",411200
"5633 Northumberland St, Pittsburgh, PA 15217","5633 Northumberland St","Pittsburgh","PA",15217,11630626,"https://www.zillow.com/homedetails/5633-Northumberland-St-Pittsburgh-PA-15217/11630626_zpid/",TRUE,"SOLD",699900,9,6,6900,40.441345,-79.92657,FALSE,"2019-10-02","MULTI_FAMILY",9008,"sqft",550600
