"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"2340 Greensburg Pike, Pittsburgh, PA 15221","2340 Greensburg Pike","Pittsburgh","PA",15221,11418507,"https://www.zillow.com/homedetails/2340-Greensburg-Pike-Pittsburgh-PA-15221/11418507_zpid/",TRUE,"SOLD",75000,3,1,1212,40.440994,-79.85686,FALSE,"2021-01-06","SINGLE_FAMILY",0.34,"acres",81500
"550 Lucia Rd, Pittsburgh, PA 15221","550 Lucia Rd","Pittsburgh","PA",15221,2078535739,"https://www.zillow.com/homedetails/550-Lucia-Rd-Pittsburgh-PA-15221/2078535739_zpid/",TRUE,"SOLD",120000,3,2,1232,40.424072,-79.83565,FALSE,"2021-01-05","SINGLE_FAMILY",0,"sqft",NA
"1411-1413 Norvell Dr, Pittsburgh, PA 15221","1411-1413 Norvell Dr","Pittsburgh","PA",15221,11417419,"https://www.zillow.com/homedetails/1411-1413-Norvell-Dr-Pittsburgh-PA-15221/11417419_zpid/",NA,"SOLD",73644,4,2,1886,40.447945,-79.86343,FALSE,"2021-01-05","MULTI_FAMILY",4747,"sqft",64600
"322 West St, Pittsburgh, PA 15221","322 West St","Pittsburgh","PA",15221,11342429,"https://www.zillow.com/homedetails/322-West-St-Pittsburgh-PA-15221/11342429_zpid/",TRUE,"SOLD",90000,2,1,1241,40.439693,-79.89092,FALSE,"2021-01-04","SINGLE_FAMILY",1316,"sqft",32800
"2312 Park Hill Dr, Pittsburgh, PA 15221","2312 Park Hill Dr","Pittsburgh","PA",15221,11378059,"https://www.zillow.com/homedetails/2312-Park-Hill-Dr-Pittsburgh-PA-15221/11378059_zpid/",NA,"SOLD",35000,2,1.5,1218,40.455017,-79.87417,FALSE,"2021-01-04","SINGLE_FAMILY",945,"sqft",39400
"1120 Wheeler St, Pittsburgh, PA 15221","1120 Wheeler St","Pittsburgh","PA",15221,11339674,"https://www.zillow.com/homedetails/1120-Wheeler-St-Pittsburgh-PA-15221/11339674_zpid/",NA,"SOLD",17500,2,1.5,1020,40.459923,-79.884605,FALSE,"2020-12-30","SINGLE_FAMILY",2678,"sqft",20000
"852 Maine St, Pittsburgh, PA 15221","852 Maine St","Pittsburgh","PA",15221,11419494,"https://www.zillow.com/homedetails/852-Maine-St-Pittsburgh-PA-15221/11419494_zpid/",TRUE,"SOLD",58500,3,2,1144,40.426605,-79.85194,FALSE,"2020-12-30","SINGLE_FAMILY",6674,"sqft",81400
"629 Cascade Rd, Pittsburgh, PA 15221","629 Cascade Rd","Pittsburgh","PA",15221,11420749,"https://www.zillow.com/homedetails/629-Cascade-Rd-Pittsburgh-PA-15221/11420749_zpid/",TRUE,"SOLD",229000,4,2,2244,40.423122,-79.85825,FALSE,"2020-12-30","SINGLE_FAMILY",0,"sqft",179300
"2039 Boggs Ave, Pittsburgh, PA 15221","2039 Boggs Ave","Pittsburgh","PA",15221,11417620,"https://www.zillow.com/homedetails/2039-Boggs-Ave-Pittsburgh-PA-15221/11417620_zpid/",NA,"SOLD",43092,3,1,1222,40.448563,-79.86147,FALSE,"2020-12-30","SINGLE_FAMILY",3500,"sqft",37800
"558 Seagirt St, Pittsburgh, PA 15221","558 Seagirt St","Pittsburgh","PA",15221,11378138,"https://www.zillow.com/homedetails/558-Seagirt-St-Pittsburgh-PA-15221/11378138_zpid/",NA,"SOLD",5000,3,1,1072,40.451485,-79.87881,FALSE,"2020-12-30","SINGLE_FAMILY",3486,"sqft",34300
"432 Ross Ave, Wilkinsburg, PA 15221","432 Ross Ave","Wilkinsburg","PA",15221,2096376071,"https://www.zillow.com/homedetails/432-Ross-Ave-Wilkinsburg-PA-15221/2096376071_zpid/",TRUE,"SOLD",187000,NA,0,NA,40.44375,-79.88862,FALSE,"2020-12-29","MULTI_FAMILY",3959,"sqft",NA
"2826 McKelvey Rd, Pittsburgh, PA 15221","2826 McKelvey Rd","Pittsburgh","PA",15221,11382540,"https://www.zillow.com/homedetails/2826-McKelvey-Rd-Pittsburgh-PA-15221/11382540_zpid/",TRUE,"SOLD",113000,3,1,1125,40.42446,-79.87187,FALSE,"2020-12-29","SINGLE_FAMILY",5922,"sqft",67400
"908 Braddock Rd, Pittsburgh, PA 15221","908 Braddock Rd","Pittsburgh","PA",15221,11419030,"https://www.zillow.com/homedetails/908-Braddock-Rd-Pittsburgh-PA-15221/11419030_zpid/",TRUE,"SOLD",225000,4,3,2033,40.43127,-79.85371,FALSE,"2020-12-29","SINGLE_FAMILY",0,"sqft",133500
"432 Ross Ave, Pittsburgh, PA 15221","432 Ross Ave","Pittsburgh","PA",15221,11341537,"https://www.zillow.com/homedetails/432-Ross-Ave-Pittsburgh-PA-15221/11341537_zpid/",TRUE,"SOLD",187000,NA,0,NA,40.44375,-79.88862,FALSE,"2020-12-29","MULTI_FAMILY",NA,NA,48700
