"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"236 238th Ave #L, Pittsburgh, PA 15221","236 238th Ave #L","Pittsburgh","PA",15221,2082200399,"https://www.zillow.com/homedetails/236-238th-Ave-L-Pittsburgh-PA-15221/2082200399_zpid/",TRUE,"SOLD",145000,0,0,NA,40.414856,-79.84456,FALSE,"2020-07-15","SINGLE_FAMILY",4120,"sqft",NA
"257 259th Ave #B, Pittsburgh, PA 15221","257 259th Ave #B","Pittsburgh","PA",15221,2082200579,"https://www.zillow.com/homedetails/257-259th-Ave-B-Pittsburgh-PA-15221/2082200579_zpid/",TRUE,"SOLD",130000,4,4,1922,NA,NA,FALSE,"2020-07-15","MULTI_FAMILY",4708,"sqft",NA
"4123 Greensburg Pike, Pittsburgh, PA 15221","4123 Greensburg Pike","Pittsburgh","PA",15221,11455709,"https://www.zillow.com/homedetails/4123-Greensburg-Pike-Pittsburgh-PA-15221/11455709_zpid/",NA,"SOLD",110000,3,1,1188,40.42158,-79.84212,FALSE,"2020-07-14","SINGLE_FAMILY",8233,"sqft",83200
"908 Rita Dr, Pittsburgh, PA 15221","908 Rita Dr","Pittsburgh","PA",15221,11455823,"https://www.zillow.com/homedetails/908-Rita-Dr-Pittsburgh-PA-15221/11455823_zpid/",TRUE,"SOLD",135000,3,2,1354,40.42191,-79.83815,FALSE,"2020-07-13","SINGLE_FAMILY",0,"sqft",82500
"452 Biddle Ave, Pittsburgh, PA 15221","452 Biddle Ave","Pittsburgh","PA",15221,11342380,"https://www.zillow.com/homedetails/452-Biddle-Ave-Pittsburgh-PA-15221/11342380_zpid/",TRUE,"SOLD",290000,5,2,2662,40.43837,-79.88974,FALSE,"2020-07-10","SINGLE_FAMILY",2508,"sqft",161700
"1218 Patton St, Pittsburgh, PA 15221","1218 Patton St","Pittsburgh","PA",15221,11380992,"https://www.zillow.com/homedetails/1218-Patton-St-Pittsburgh-PA-15221/11380992_zpid/",TRUE,"SOLD",67000,2,2,1368,40.435925,-79.87534,FALSE,"2020-07-10","SINGLE_FAMILY",0,"sqft",30100
"2929 McKelvey Rd, Pittsburgh, PA 15221","2929 McKelvey Rd","Pittsburgh","PA",15221,11382041,"https://www.zillow.com/homedetails/2929-McKelvey-Rd-Pittsburgh-PA-15221/11382041_zpid/",TRUE,"SOLD",67000,3,1,1125,40.427704,-79.87468,FALSE,"2020-07-10","SINGLE_FAMILY",0,"sqft",85000
"549 Haverhill St, Pittsburgh, PA 15221","549 Haverhill St","Pittsburgh","PA",15221,11378094,"https://www.zillow.com/homedetails/549-Haverhill-St-Pittsburgh-PA-15221/11378094_zpid/",NA,"SOLD",30000,3,1,1100,40.451023,-79.88126,FALSE,"2020-07-10","SINGLE_FAMILY",5000,"sqft",28700
"110 Braddock Rd, Pittsburgh, PA 15221","110 Braddock Rd","Pittsburgh","PA",15221,11420690,"https://www.zillow.com/homedetails/110-Braddock-Rd-Pittsburgh-PA-15221/11420690_zpid/",TRUE,"SOLD",159000,4,3,1813,40.422382,-79.86287,FALSE,"2020-07-10","SINGLE_FAMILY",0,"sqft",1e+05
"17 Radnor Ave, Pittsburgh, PA 15221","17 Radnor Ave","Pittsburgh","PA",15221,11456759,"https://www.zillow.com/homedetails/17-Radnor-Ave-Pittsburgh-PA-15221/11456759_zpid/",TRUE,"SOLD",102000,2,2,1212,40.412743,-79.84869,FALSE,"2020-07-10","SINGLE_FAMILY",4620,"sqft",56800
"718 E End Ave, Pittsburgh, PA 15221","718 E End Ave","Pittsburgh","PA",15221,11342579,"https://www.zillow.com/homedetails/718-E-End-Ave-Pittsburgh-PA-15221/11342579_zpid/",TRUE,"SOLD",490000,5,3,2239,40.437943,-79.89602,FALSE,"2020-07-09","SINGLE_FAMILY",3960,"sqft",3e+05
"1400 Hill Ave, Pittsburgh, PA 15221","1400 Hill Ave","Pittsburgh","PA",15221,11379942,"https://www.zillow.com/homedetails/1400-Hill-Ave-Pittsburgh-PA-15221/11379942_zpid/",NA,"SOLD",30000,4,2,1824,40.44237,-79.872986,FALSE,"2020-07-09","MULTI_FAMILY",7320,"sqft",16900
"1815 Ardmore Blvd, Pittsburgh, PA 15221","1815 Ardmore Blvd","Pittsburgh","PA",15221,11419597,"https://www.zillow.com/homedetails/1815-Ardmore-Blvd-Pittsburgh-PA-15221/11419597_zpid/",TRUE,"SOLD",225000,4,4,2500,40.425583,-79.86041,FALSE,"2020-07-09","SINGLE_FAMILY",0.34435261707989,"acres",146100
"747 Franklin Ave, Pittsburgh, PA 15221","747 Franklin Ave","Pittsburgh","PA",15221,11342052,"https://www.zillow.com/homedetails/747-Franklin-Ave-Pittsburgh-PA-15221/11342052_zpid/",TRUE,"SOLD",28000,4,3,2437,40.44081,-79.88387,FALSE,"2020-07-08","MULTI_FAMILY",2684,"sqft",23400
"422 Hampton Ave, Pittsburgh, PA 15221","422 Hampton Ave","Pittsburgh","PA",15221,11342810,"https://www.zillow.com/homedetails/422-Hampton-Ave-Pittsburgh-PA-15221/11342810_zpid/",TRUE,"SOLD",200000,3,2,1224,40.436646,-79.8882,FALSE,"2020-07-08","TOWNHOUSE",1620,"sqft",116900
"205 Thornberry Dr, Pittsburgh, PA 15221","205 Thornberry Dr","Pittsburgh","PA",15221,2067321831,"https://www.zillow.com/homedetails/205-Thornberry-Dr-Pittsburgh-PA-15221/2067321831_zpid/",TRUE,"SOLD",260000,4,3,2224,NA,NA,FALSE,"2020-07-07","SINGLE_FAMILY",10000,"sqft",NA
"220 Bevington Rd, Pittsburgh, PA 15221","220 Bevington Rd","Pittsburgh","PA",15221,11419555,"https://www.zillow.com/homedetails/220-Bevington-Rd-Pittsburgh-PA-15221/11419555_zpid/",TRUE,"SOLD",190000,3,2,1066,40.42462,-79.86544,FALSE,"2020-07-07","SINGLE_FAMILY",0,"sqft",147600
"1311 Franklin Ave, Pittsburgh, PA 15221","1311 Franklin Ave","Pittsburgh","PA",15221,11380536,"https://www.zillow.com/homedetails/1311-Franklin-Ave-Pittsburgh-PA-15221/11380536_zpid/",TRUE,"SOLD",17000,3,1,1364,40.43858,-79.87286,FALSE,"2020-07-07","SINGLE_FAMILY",0,"sqft",20800
