"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"212 Lincoln Ave, Swissvale, PA 15218","212 Lincoln Ave","Swissvale","PA",15218,11344171,"https://www.zillow.com/homedetails/212-Lincoln-Ave-Swissvale-PA-15218/11344171_zpid/",TRUE,"SOLD",195000,4,1,NA,40.43055,-79.88679,FALSE,"2020-06-29","SINGLE_FAMILY",NA,NA,115000
"311 Whipple St, Pittsburgh, PA 15218","311 Whipple St","Pittsburgh","PA",15218,11344428,"https://www.zillow.com/homedetails/311-Whipple-St-Pittsburgh-PA-15218/11344428_zpid/",TRUE,"SOLD",220000,3,2,1488,40.423676,-79.898636,FALSE,"2020-06-29","SINGLE_FAMILY",3300,"sqft",1e+05
"7810 Ellesmere St, Pittsburgh, PA 15218","7810 Ellesmere St","Pittsburgh","PA",15218,164600743,"https://www.zillow.com/homedetails/7810-Ellesmere-St-Pittsburgh-PA-15218/164600743_zpid/",NA,"SOLD",30000,NA,NA,NA,40.41695,-79.88212,FALSE,"2020-06-26","SINGLE_FAMILY",2875,"sqft",2900
"7508 Ellesmere St, Pittsburgh, PA 15218","7508 Ellesmere St","Pittsburgh","PA",15218,11383422,"https://www.zillow.com/homedetails/7508-Ellesmere-St-Pittsburgh-PA-15218/11383422_zpid/",TRUE,"SOLD",30000,5,1,1920,40.4169,-79.88217,FALSE,"2020-06-26","SINGLE_FAMILY",2875,"sqft",13900
"118-120 Dewey St, Pittsburgh, PA 15218","118-120 Dewey St","Pittsburgh","PA",15218,2076152382,"https://www.zillow.com/homedetails/118-120-Dewey-St-Pittsburgh-PA-15218/2076152382_zpid/",TRUE,"SOLD",233000,NA,0,NA,NA,NA,FALSE,"2020-06-26","MULTI_FAMILY",NA,NA,NA
"1370 Pocono St, Pittsburgh, PA 15218","1370 Pocono St","Pittsburgh","PA",15218,11345946,"https://www.zillow.com/homedetails/1370-Pocono-St-Pittsburgh-PA-15218/11345946_zpid/",TRUE,"SOLD",268000,3,3,1200,40.41855,-79.89928,FALSE,"2020-06-26","SINGLE_FAMILY",0,"sqft",195000
"2110 Lehigh St, Pittsburgh, PA 15218","2110 Lehigh St","Pittsburgh","PA",15218,11381884,"https://www.zillow.com/homedetails/2110-Lehigh-St-Pittsburgh-PA-15218/11381884_zpid/",TRUE,"SOLD",200000,2,2,1300,40.428143,-79.87954,FALSE,"2020-06-26","SINGLE_FAMILY",0,"sqft",66500
"317 Garland St, Pittsburgh, PA 15218","317 Garland St","Pittsburgh","PA",15218,11344168,"https://www.zillow.com/homedetails/317-Garland-St-Pittsburgh-PA-15218/11344168_zpid/",TRUE,"SOLD",209000,3,1,NA,40.429935,-79.889755,FALSE,"2020-06-26","SINGLE_FAMILY",NA,NA,159700
"1224 Windermere Dr, Pittsburgh, PA 15218","1224 Windermere Dr","Pittsburgh","PA",15218,11290110,"https://www.zillow.com/homedetails/1224-Windermere-Dr-Pittsburgh-PA-15218/11290110_zpid/",TRUE,"SOLD",347000,3,2,NA,40.42281,-79.902504,FALSE,"2020-06-24","SINGLE_FAMILY",NA,NA,217300
"110 Ivy St, Pittsburgh, PA 15218","110 Ivy St","Pittsburgh","PA",15218,11344220,"https://www.zillow.com/homedetails/110-Ivy-St-Pittsburgh-PA-15218/11344220_zpid/",TRUE,"SOLD",243900,4,2,NA,40.430763,-79.885216,FALSE,"2020-06-24","SINGLE_FAMILY",NA,NA,119900
