"Address","Street","City","State","ZipCode","zpid","url","hasImage","status","soldPrice","beds","baths","area","latitude","longitude","isZillowOwned","soldDate","Type","lotArea","lotAreaUnits","taxAssessedValue"
"346 Locust St, Pittsburgh, PA 15218","346 Locust St","Pittsburgh","PA",15218,11381569,"https://www.zillow.com/homedetails/346-Locust-St-Pittsburgh-PA-15218/11381569_zpid/",TRUE,"SOLD",640000,5,4,3534,40.432285,-79.878334,FALSE,"2021-05-24","SINGLE_FAMILY",9469.944,"sqft",290000
"7643 Highland Ave, Pittsburgh, PA 15218","7643 Highland Ave","Pittsburgh","PA",15218,11383038,"https://www.zillow.com/homedetails/7643-Highland-Ave-Pittsburgh-PA-15218/11383038_zpid/",TRUE,"SOLD",120000,NA,0,NA,40.41954,-79.87957,FALSE,"2021-05-21","MULTI_FAMILY",NA,NA,49100
"265 Maple Ave, Pittsburgh, PA 15218","265 Maple Ave","Pittsburgh","PA",15218,11381501,"https://www.zillow.com/homedetails/265-Maple-Ave-Pittsburgh-PA-15218/11381501_zpid/",TRUE,"SOLD",549000,4,3,NA,40.432144,-79.88156,FALSE,"2021-05-20","SINGLE_FAMILY",NA,NA,260500
"7338 Trevanion Ave, Pittsburgh, PA 15218","7338 Trevanion Ave","Pittsburgh","PA",15218,11344258,"https://www.zillow.com/homedetails/7338-Trevanion-Ave-Pittsburgh-PA-15218/11344258_zpid/",TRUE,"SOLD",328250,3,1,NA,40.4281,-79.895905,FALSE,"2021-05-20","SINGLE_FAMILY",NA,NA,219800
"1601 Miriam St, Pittsburgh, PA 15218","1601 Miriam St","Pittsburgh","PA",15218,11344767,"https://www.zillow.com/homedetails/1601-Miriam-St-Pittsburgh-PA-15218/11344767_zpid/",TRUE,"SOLD",300000,4,2,2000,40.425472,-79.89067,FALSE,"2021-05-20","SINGLE_FAMILY",0,"sqft",85700
"7017 McClure Ave, Pittsburgh, PA 15218","7017 McClure Ave","Pittsburgh","PA",15218,11345418,"https://www.zillow.com/homedetails/7017-McClure-Ave-Pittsburgh-PA-15218/11345418_zpid/",TRUE,"SOLD",126000,3,2,1894,40.42052,-79.8974,FALSE,"2021-05-19","SINGLE_FAMILY",6895.548,"sqft",35600
"2101 S Braddock Ave, Pittsburgh, PA 15218","2101 S Braddock Ave","Pittsburgh","PA",15218,2072763859,"https://www.zillow.com/homedetails/2101-S-Braddock-Ave-Pittsburgh-PA-15218/2072763859_zpid/",TRUE,"SOLD",200000,NA,0,NA,40.42138,-79.88443,FALSE,"2021-05-18","MULTI_FAMILY",3920,"sqft",NA
"7114 Church St, Pittsburgh, PA 15218","7114 Church St","Pittsburgh","PA",15218,11345604,"https://www.zillow.com/homedetails/7114-Church-St-Pittsburgh-PA-15218/11345604_zpid/",TRUE,"SOLD",165000,3,2,1396,40.419876,-79.89484,FALSE,"2021-05-18","SINGLE_FAMILY",5601.816,"sqft",89600
"7656 Highland Ave, Pittsburgh, PA 15218","7656 Highland Ave","Pittsburgh","PA",15218,11383169,"https://www.zillow.com/homedetails/7656-Highland-Ave-Pittsburgh-PA-15218/11383169_zpid/",TRUE,"SOLD",109000,4,1,1180,40.419987,-79.87883,FALSE,"2021-05-17","SINGLE_FAMILY",0,"sqft",30000
"309 Maple Ave, Swissvale, PA 15218","309 Maple Ave","Swissvale","PA",15218,11381503,"https://www.zillow.com/homedetails/309-Maple-Ave-Swissvale-PA-15218/11381503_zpid/",TRUE,"SOLD",575000,5,4,2948,40.432026,-79.88084,FALSE,"2021-05-14","SINGLE_FAMILY",10598.148,"sqft",408600
"84 Lilmont Dr, Pittsburgh, PA 15218","84 Lilmont Dr","Pittsburgh","PA",15218,11383506,"https://www.zillow.com/homedetails/84-Lilmont-Dr-Pittsburgh-PA-15218/11383506_zpid/",TRUE,"SOLD",161000,3,2,1000,40.417225,-79.87289,FALSE,"2021-05-14","SINGLE_FAMILY",7125,"sqft",79100
"7461 Schoyer Ave, Pittsburgh, PA 15218","7461 Schoyer Ave","Pittsburgh","PA",15218,11344732,"https://www.zillow.com/homedetails/7461-Schoyer-Ave-Pittsburgh-PA-15218/11344732_zpid/",TRUE,"SOLD",240000,3,2,1512,40.424805,-79.889046,FALSE,"2021-05-14","SINGLE_FAMILY",3327.984,"sqft",148000
"182 W Hutchinson Ave, Pittsburgh, PA 15218","182 W Hutchinson Ave","Pittsburgh","PA",15218,164581780,"https://www.zillow.com/homedetails/182-W-Hutchinson-Ave-Pittsburgh-PA-15218/164581780_zpid/",NA,"SOLD",535000,NA,NA,NA,40.434902,-79.889755,FALSE,"2021-05-11","SINGLE_FAMILY",1926,"sqft",700
"182 W Hutchinson Ave, Pittsburgh, PA 15218","182 W Hutchinson Ave","Pittsburgh","PA",15218,11343344,"https://www.zillow.com/homedetails/182-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343344_zpid/",TRUE,"SOLD",535000,4,4,1857,40.434956,-79.88979,FALSE,"2021-05-11","SINGLE_FAMILY",3172,"sqft",125000
"206 Oakview Ave, Pittsburgh, PA 15218","206 Oakview Ave","Pittsburgh","PA",15218,11381644,"https://www.zillow.com/homedetails/206-Oakview-Ave-Pittsburgh-PA-15218/11381644_zpid/",TRUE,"SOLD",299418,4,3,2448,40.429264,-79.88082,FALSE,"2021-05-10","SINGLE_FAMILY",3001.284,"sqft",183600
"114 Elm St, Pittsburgh, PA 15218","114 Elm St","Pittsburgh","PA",15218,11343809,"https://www.zillow.com/homedetails/114-Elm-St-Pittsburgh-PA-15218/11343809_zpid/",TRUE,"SOLD",370000,6,3,2635,40.43096,-79.88359,FALSE,"2021-05-10","SINGLE_FAMILY",0,"sqft",206100
"2254 Milligan Ave, Pittsburgh, PA 15218","2254 Milligan Ave","Pittsburgh","PA",15218,11382725,"https://www.zillow.com/homedetails/2254-Milligan-Ave-Pittsburgh-PA-15218/11382725_zpid/",TRUE,"SOLD",155000,3,2,1232,40.421585,-79.88044,FALSE,"2021-05-10","SINGLE_FAMILY",0,"sqft",52000
"7932 Graff Ave, Pittsburgh, PA 15218","7932 Graff Ave","Pittsburgh","PA",15218,11382319,"https://www.zillow.com/homedetails/7932-Graff-Ave-Pittsburgh-PA-15218/11382319_zpid/",TRUE,"SOLD",130000,2,1,NA,40.42588,-79.88228,FALSE,"2021-05-07","SINGLE_FAMILY",NA,NA,56400
"26 McKelvey Ave, Pittsburgh, PA 15218","26 McKelvey Ave","Pittsburgh","PA",15218,11381611,"https://www.zillow.com/homedetails/26-McKelvey-Ave-Pittsburgh-PA-15218/11381611_zpid/",TRUE,"SOLD",243500,3,2,1570,40.431602,-79.8738,FALSE,"2021-05-07","SINGLE_FAMILY",8408.4,"sqft",95000
"2221 Lacrosse St, Pittsburgh, PA 15218","2221 Lacrosse St","Pittsburgh","PA",15218,11382232,"https://www.zillow.com/homedetails/2221-Lacrosse-St-Pittsburgh-PA-15218/11382232_zpid/",TRUE,"SOLD",177000,2,1,1104,40.425663,-79.87927,FALSE,"2021-05-07","SINGLE_FAMILY",5601.816,"sqft",69300
"1000 Macon Ave, Pittsburgh, PA 15218","1000 Macon Ave","Pittsburgh","PA",15218,11343488,"https://www.zillow.com/homedetails/1000-Macon-Ave-Pittsburgh-PA-15218/11343488_zpid/",NA,"SOLD",550000,3,2,1964,40.432713,-79.89813,FALSE,"2021-05-07","SINGLE_FAMILY",6000,"sqft",210100
"1216 Macon Ave, Pittsburgh, PA 15218","1216 Macon Ave","Pittsburgh","PA",15218,11343928,"https://www.zillow.com/homedetails/1216-Macon-Ave-Pittsburgh-PA-15218/11343928_zpid/",TRUE,"SOLD",805000,NA,0,NA,40.429672,-79.89593,FALSE,"2021-05-07","MULTI_FAMILY",NA,NA,327700
"7927 Union Ave, Pittsburgh, PA 15218","7927 Union Ave","Pittsburgh","PA",15218,11344347,"https://www.zillow.com/homedetails/7927-Union-Ave-Pittsburgh-PA-15218/11344347_zpid/",TRUE,"SOLD",193000,3,1,NA,40.426167,-79.883514,FALSE,"2021-05-07","SINGLE_FAMILY",NA,NA,96600
"1910 Wayne St, Pittsburgh, PA 15218","1910 Wayne St","Pittsburgh","PA",15218,11345277,"https://www.zillow.com/homedetails/1910-Wayne-St-Pittsburgh-PA-15218/11345277_zpid/",TRUE,"SOLD",119900,3,1,1472,40.42124,-79.891136,FALSE,"2021-05-05","TOWNHOUSE",1672.704,"sqft",37600
"417 W Hutchinson Ave, Pittsburgh, PA 15218","417 W Hutchinson Ave","Pittsburgh","PA",15218,11343631,"https://www.zillow.com/homedetails/417-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343631_zpid/",TRUE,"SOLD",435000,4,1,1816,40.4332,-79.8927,FALSE,"2021-05-04","SINGLE_FAMILY",3118.896,"sqft",200400
"1309 S Braddock Ave, Pittsburgh, PA 15218","1309 S Braddock Ave","Pittsburgh","PA",15218,11344083,"https://www.zillow.com/homedetails/1309-S-Braddock-Ave-Pittsburgh-PA-15218/11344083_zpid/",TRUE,"SOLD",190000,3,1,NA,40.43033,-79.892136,FALSE,"2021-05-03","SINGLE_FAMILY",NA,NA,141200
"2115-2117 Lloyd Ave, Pittsburgh, PA 15218","2115-2117 Lloyd Ave","Pittsburgh","PA",15218,11381877,"https://www.zillow.com/homedetails/2115-2117-Lloyd-Ave-Pittsburgh-PA-15218/11381877_zpid/",TRUE,"SOLD",201000,NA,0,NA,40.42691,-79.880066,FALSE,"2021-04-30","MULTI_FAMILY",NA,NA,91600
"7426 Duquesne Ave, Pittsburgh, PA 15218","7426 Duquesne Ave","Pittsburgh","PA",15218,11346120,"https://www.zillow.com/homedetails/7426-Duquesne-Ave-Pittsburgh-PA-15218/11346120_zpid/",TRUE,"SOLD",285500,NA,0,NA,40.41854,-79.8869,FALSE,"2021-04-29","MULTI_FAMILY",NA,NA,110000
"139 Race St, Pittsburgh, PA 15218","139 Race St","Pittsburgh","PA",15218,11343680,"https://www.zillow.com/homedetails/139-Race-St-Pittsburgh-PA-15218/11343680_zpid/",TRUE,"SOLD",178000,2,1,NA,40.433266,-79.88706,FALSE,"2021-04-26","TOWNHOUSE",NA,NA,118300
"1901 Wayne St, Pittsburgh, PA 15218","1901 Wayne St","Pittsburgh","PA",15218,11345265,"https://www.zillow.com/homedetails/1901-Wayne-St-Pittsburgh-PA-15218/11345265_zpid/",TRUE,"SOLD",157000,3,2,1472,40.42162,-79.89087,FALSE,"2021-04-22","TOWNHOUSE",1698.84,"sqft",37700
"2416 S Braddock Ave, Pittsburgh, PA 15218","2416 S Braddock Ave","Pittsburgh","PA",15218,11383471,"https://www.zillow.com/homedetails/2416-S-Braddock-Ave-Pittsburgh-PA-15218/11383471_zpid/",TRUE,"SOLD",135000,3,1,1188,40.417877,-79.88045,FALSE,"2021-04-21","SINGLE_FAMILY",2874.96,"sqft",61100
"401 W Hutchinson Ave, Pittsburgh, PA 15218","401 W Hutchinson Ave","Pittsburgh","PA",15218,11343110,"https://www.zillow.com/homedetails/401-W-Hutchinson-Ave-Pittsburgh-PA-15218/11343110_zpid/",TRUE,"SOLD",425000,5,3,2622,40.433426,-79.89207,FALSE,"2021-04-19","SINGLE_FAMILY",3118.896,"sqft",259400
"215 W Swissvale Ave, Pittsburgh, PA 15218","215 W Swissvale Ave","Pittsburgh","PA",15218,11344124,"https://www.zillow.com/homedetails/215-W-Swissvale-Ave-Pittsburgh-PA-15218/11344124_zpid/",TRUE,"SOLD",479900,4,2,NA,40.430702,-79.88718,FALSE,"2021-04-19","SINGLE_FAMILY",NA,NA,356900
"7304 McClure Ave, Pittsburgh, PA 15218","7304 McClure Ave","Pittsburgh","PA",15218,11345125,"https://www.zillow.com/homedetails/7304-McClure-Ave-Pittsburgh-PA-15218/11345125_zpid/",TRUE,"SOLD",172000,2,1,NA,40.421974,-79.89267,FALSE,"2021-04-16","SINGLE_FAMILY",NA,NA,50100
